A1,A6,A15,A18,A25,A27,A28,A36,A47,A49,A53,A54,A62,A65,A71,A73,A76,A77,A79,A84,A88,A95,label
2.6737933,0.20113772,0.26401013,0.35901958,2.6245098,1.015769,0.9912667,0.25379172,0.50179315,2.558142,0.455246,0.4967002,3.6253898,0.7646583,0.44967484,2.656108,1.0129507,0.50613767,2.6756608,0.3951781,1.0381309,0.50493956,MDD
2.637853,0.06837971,-0.7727348,0.2588175,2.6658907,0.17228879,0.9625124,0.27951083,0.5170654,2.6524417,0.6553485,0.35416374,2.397727,0.57958996,0.6460055,2.6376946,1.0211523,0.6303084,2.6534142,0.32667786,1.0375074,0.44074148,MDD
2.6823912,0.20964456,0.31024843,0.37395433,2.6354597,0.8766192,0.99058765,0.28608277,0.5250516,2.6264625,0.52796566,0.4361841,3.6469665,0.6555985,0.3210999,2.6622267,1.0239413,0.67492026,2.6608868,0.38198525,1.044239,0.6384399,MDD
2.6843467,0.16076444,0.39676413,0.34999114,2.5865252,1.2898514,0.8689637,0.22944804,0.6244896,2.5948656,0.6154517,0.43724468,2.6278915,0.5597788,0.57560974,2.6233299,0.9131481,0.46313378,2.605125,0.39977363,0.9959574,0.72943634,MDD
2.6071527,0.18430902,0.17742641,0.23709793,2.588451,1.1380183,0.8172768,0.25431585,0.46972674,2.6216745,0.305888,0.29762152,1.7705698,0.60615766,0.5521775,2.6169255,0.83403444,0.5904977,2.5854428,0.32312098,0.975715,0.64115036,MDD
2.6498597,0.15984337,-0.03858897,0.22231078,2.623935,0.33320498,0.93807614,0.27378875,0.4426168,2.5597134,0.66468954,0.41032413,3.2411218,0.31451136,0.5179128,2.6551518,0.984341,0.6102075,2.6410677,0.34215054,1.0251368,0.59673756,MDD
2.671365,0.13802835,-0.24198325,0.33381316,2.6329627,0.30685413,0.95017916,0.31686014,0.48629087,2.5709605,0.5565329,0.48534068,3.3639126,0.43727392,0.43205798,2.6277354,0.9934413,0.7897206,2.6400633,0.45947018,1.0256732,0.5952891,MDD
2.6750903,0.1011369,-0.04569492,0.30882102,2.5759578,1.2185758,0.97041285,0.30629414,0.5715821,2.5917537,0.58864135,0.29133514,3.211628,0.43850744,0.45538118,2.5872967,0.92162335,0.45311818,2.6742609,0.3641451,0.99014914,0.5644974,MDD
2.6456618,0.06801273,-0.9612925,0.41357812,2.5838587,0.4388472,0.89196813,0.21937948,0.62758845,2.6021197,0.5774636,0.3179733,2.859343,0.36855012,0.4698333,2.6139133,0.9596283,0.45796168,2.6465526,0.3746727,0.9622391,0.4519143,MDD
2.6728632,0.053654592,0.26678,0.36521998,2.6428697,0.9907101,0.9520045,0.31958634,0.536366,2.6495707,0.3193951,0.3763977,3.2420068,0.74897516,0.72382337,2.5845253,1.0285273,0.5807451,2.676121,0.42402124,0.99794453,0.60686266,MDD
2.6839352,0.16926019,0.6168775,0.38038304,2.6089575,1.4075062,0.9324885,0.2777339,0.48369202,2.6017115,0.5482548,0.4173865,3.348435,0.6733605,0.50693977,2.6431928,0.9737997,0.57668597,2.6734223,0.3301654,1.0172429,0.6500425,MDD
2.661226,0.22825944,0.7168763,0.36311615,2.577721,1.1878896,0.88314056,0.29335973,0.4860885,2.5915523,0.5622359,0.39662898,3.2200108,0.5687293,0.6126117,2.6078467,0.9850053,0.52183807,2.6504357,0.35401613,1.0069479,0.6124764,MDD
2.6047838,0.40182942,1.1488011,0.369373,2.6114733,0.40646946,0.9833139,0.3315464,0.72122735,2.622405,0.4436375,0.3708758,3.6103904,0.41360503,0.5530016,2.5802827,0.997599,0.58989406,2.6524713,0.2813764,1.001048,0.40625018,MDD
2.669653,0.076975,0.19148451,0.31883448,2.6427827,0.54958963,0.9836299,0.34854418,0.5641282,2.6518862,0.741303,0.40956047,2.7511258,0.66186523,0.7438799,2.6316738,0.99836797,0.6542108,2.6832252,0.3424764,1.0086869,0.53929055,MDD
2.6876123,0.27096367,1.5183942,0.37698585,2.6145282,0.9156174,0.9733226,0.27432084,0.6839342,2.6245859,0.6508258,0.4762944,3.4780087,0.6023978,0.64160436,2.6031294,1.0336826,0.55391735,2.680962,0.39636955,1.0219638,0.5764265,MDD
2.6388934,0.13672604,0.643693,0.1366936,2.687101,-0.20763122,0.9540177,0.2534939,0.50230837,2.621517,0.56821585,0.22285101,2.9466016,0.41229424,0.40528357,2.7017944,0.95671976,0.30633608,2.6933897,0.17569631,0.92945504,0.6047791,MDD
2.5795383,0.21751975,0.53125256,0.19933291,2.5138798,1.3654505,0.9245954,0.31884736,0.49926978,2.6317875,0.54261935,0.23450759,3.210277,0.6201581,0.49660733,2.5727553,0.95840824,0.6474135,2.5820663,0.253316,0.96865064,0.48724455,MDD
2.567956,0.18817985,1.1255001,0.16730422,2.5010376,0.79671055,0.96115786,0.27144247,0.5119332,2.6008835,0.5342933,0.2112646,3.3810527,0.54889464,0.5337774,2.6501083,0.97672206,0.5346755,2.5887876,0.19881085,0.976488,0.6194867,MDD
2.595905,0.26251742,0.4297391,0.19981755,2.5875974,1.4002494,0.9451767,0.36495215,0.48007196,2.6327348,0.53233916,0.13838431,3.1944475,0.4813698,0.36846232,2.6623473,0.94335055,0.63390565,2.6159172,0.19087216,0.99550956,0.5741546,MDD
2.5305662,0.30153087,0.56749,0.17796697,2.61471,1.0708463,0.9552712,0.32649148,0.64638203,2.58985,0.3602462,0.19894004,3.2979608,0.5757607,0.5168805,2.5668733,0.957033,0.49113715,2.5994887,0.29888767,0.9117602,0.45049098,MDD
2.6465912,0.11010504,0.12161264,0.19956961,2.589011,1.5044174,0.933138,0.22651945,0.531465,2.624492,0.57096106,0.20172492,3.0222917,0.4600194,0.5226548,2.545152,0.92664254,0.63135993,2.5579467,0.23851666,0.9120669,0.485242,MDD
2.637276,0.081998855,-0.1995903,0.16929124,2.5695593,1.5957541,0.9813236,0.26037177,0.45832762,2.5552487,0.4107917,0.15251544,3.1438775,0.6266979,0.45001104,2.5879273,0.93644243,0.5888357,2.6677108,0.26437548,0.99684507,0.49283722,MDD
2.580417,0.14708328,0.030746128,0.17554264,2.634512,0.55329585,0.8965597,0.26486525,0.5507234,2.6200707,0.61294115,0.16232409,2.788924,0.554176,0.5544037,2.6201549,0.934121,0.58778036,2.6164887,0.22346058,1.0014634,0.47948685,MDD
2.6195817,0.23484851,0.6419773,0.21395701,2.603047,1.4191008,0.9305563,0.2713998,0.5473004,2.638526,0.6378708,0.19374,3.0925615,0.51597285,0.6349009,2.5967064,0.9620366,0.5554017,2.6227214,0.22651468,0.9627902,0.6218488,MDD
2.565547,0.08230306,0.63237464,0.12666035,2.5917807,0.9172901,0.8867079,0.22315587,0.4513794,2.5938683,0.625331,0.13991576,2.7944088,0.36627966,0.57005525,2.5417185,0.96743613,0.60608524,2.5359156,0.21736003,0.94696397,0.6041026,MDD
2.63321,0.03473427,0.020895341,0.044777226,2.5916603,0.954783,0.9799044,0.15528814,0.37323427,2.673334,0.3347872,0.08687537,1.6407177,0.410018,0.31531847,2.63951,0.9990739,0.59488934,2.6590934,0.10476405,0.9674594,0.51062506,MDD
2.669432,0.122850224,0.06643196,0.19394593,2.4731257,1.0434453,0.98370767,0.30310434,0.54579914,2.6110525,0.4730907,0.16466995,3.2889876,0.58211464,0.58893925,2.5504491,0.95104206,0.6055497,2.667134,0.27421704,1.0040226,0.5064451,MDD
2.547481,0.19298227,0.26885295,0.18716505,2.5214012,1.0597559,1.0180956,0.31855184,0.6049145,2.6342194,0.432676,0.15212643,2.825714,0.5853045,0.6028515,2.559376,0.94876266,0.64448446,2.5255475,0.2853864,0.9847763,0.6484932,MDD
2.6090672,0.21244144,1.1662438,0.15880731,2.6145556,1.2253968,0.9796991,0.313776,0.3452812,2.6140575,0.5332056,0.18720074,3.180598,0.47571966,0.4791862,2.608852,0.90461797,0.57239187,2.6124632,0.2510033,0.95195806,0.38049385,MDD
2.5593636,0.20184731,0.36037257,0.17717116,2.5422535,1.2133336,0.9552519,0.2118205,0.5804442,2.629198,0.4948257,0.18900542,3.408575,0.32670647,0.5233583,2.5748239,0.9022012,0.68494916,2.6101155,0.21189725,0.9591884,0.4532366,MDD
2.573977,0.21248306,0.004815506,0.22018132,2.6313584,1.211801,0.87494725,0.24143738,0.5830041,2.637434,0.50509876,0.18965273,3.1687686,0.5455379,0.47088683,2.5895696,0.97330284,0.5562603,2.62661,0.2004341,0.95744586,0.5073844,MDD
2.5748641,0.17492074,-0.053009503,0.09531549,2.529161,1.2573028,0.9227527,0.31975323,0.49385324,2.6373806,0.61602485,0.15953027,3.0721765,0.48457262,0.56355864,2.575685,0.98151326,0.67690605,2.6231565,0.20516407,0.95124286,0.602649,MDD
2.4551575,0.15945205,0.14370947,0.10463231,2.6053462,1.5042301,0.89682573,0.30819723,0.5515154,2.6331758,0.35581502,0.20275061,3.1293788,0.6310246,0.554327,2.52996,0.98177874,0.620463,2.616168,0.22551271,0.9818564,0.49961606,MDD
2.6530719,0.22889046,-0.12878066,0.11774581,2.5693457,1.4116659,0.9122982,0.20880373,0.514505,2.6062152,0.51974416,0.26026437,3.3537056,0.4303676,0.46978694,2.547799,0.9529053,0.490357,2.5998583,0.19646882,0.9888366,0.624449,MDD
2.5954382,0.19555858,0.00055677554,0.155931,2.5704226,0.41880074,0.95144916,0.25102618,0.5390714,2.6229446,0.44804978,0.16729099,3.2145,0.55977684,0.5155578,2.5391555,0.9504716,0.46915805,2.6157632,0.24101992,0.91228026,0.53251547,MDD
2.6363368,0.17591062,0.9730867,0.1335057,2.54572,1.0393219,0.93508047,0.25163764,0.64104915,2.6160743,0.5999823,0.13631488,2.7821732,0.61820906,0.5443933,2.6438203,0.9518698,0.559429,2.5981312,0.17009343,0.89777255,0.5317553,MDD
2.545266,0.21657073,0.021594903,0.13115937,2.5985527,0.61752987,0.9157625,0.31246728,0.4985822,2.6334188,0.45930234,0.18911669,3.1496878,0.5712589,0.41009337,2.553862,0.9669225,0.5117432,2.5831552,0.2345603,0.97469467,0.5902276,MDD
2.5949142,0.1666245,1.1496967,0.13386032,2.5382636,1.740073,0.96399486,0.2184206,0.5879157,2.6336133,0.5446936,0.2653475,3.2315357,0.51599914,0.56083715,2.6062884,1.006292,0.661267,2.6089761,0.17187965,0.96319824,0.5222059,MDD
2.6377785,0.21912266,0.2754609,0.15640491,2.6134539,1.6355407,0.943287,0.288908,0.5243001,2.6151164,0.53548956,0.21897845,3.0562801,0.5193041,0.5576467,2.6683586,0.9600075,0.5046818,2.619041,0.16852708,0.9204299,0.58934695,MDD
2.6212225,0.21986406,-0.25935596,0.14170621,2.5254483,0.98564404,0.9140808,0.17679474,0.51606745,2.6325538,0.61261463,0.22231573,2.881511,0.5668004,0.5807886,2.6417766,0.9679054,0.59741306,2.6136484,0.25079954,0.97408307,0.45633605,MDD
2.5239,0.14766511,-0.13443464,0.112035744,2.575859,1.0776285,0.902208,0.17597592,0.529466,2.6310558,0.5445863,0.15610392,2.624758,0.5758986,0.46993867,2.6322172,0.9340078,0.51627445,2.6050785,0.1726925,0.8930846,0.5232054,MDD
2.5868921,0.1711217,0.20842795,0.1567846,2.6173604,1.4880655,0.8766796,0.26106912,0.49267167,2.6349435,0.44581535,0.20707712,3.377234,0.53758484,0.49844012,2.537649,0.9523838,0.561655,2.6126943,0.09636173,0.9901983,0.54084474,MDD
2.5208817,0.20274118,0.244827,0.2518115,2.5569446,0.5833048,0.9606781,0.28753003,0.63449913,2.6232703,0.56875867,0.19858795,3.254304,0.6309899,0.6007594,2.5903277,0.9016502,0.5485847,2.5943336,0.17685243,0.9014584,0.5464583,MDD
2.586547,0.22849989,0.21530695,0.21077193,2.5869608,1.5054106,0.95511144,0.30028328,0.4734318,2.6301222,0.40918288,0.15023582,3.0278656,0.51034266,0.46536985,2.5025847,0.9810871,0.59395725,2.641795,0.203414,0.9462731,0.57057595,MDD
2.627893,0.1678605,-0.15384433,0.096626684,2.5166736,0.89252824,0.9464794,0.31033453,0.5565188,2.629877,0.5079871,0.17682514,2.9659765,0.5139629,0.64449996,2.5828109,0.953064,0.56117916,2.5844324,0.23678398,0.9410716,0.42416912,MDD
2.6363895,0.20764199,0.30888513,0.14297803,2.6578867,1.3052467,0.9753225,0.2662578,0.49243015,2.61342,0.46228412,0.19862494,3.0693703,0.45766008,0.56599367,2.4933808,0.984512,0.7322367,2.5382528,0.18542656,0.98619455,0.5197515,MDD
2.630614,0.18671548,1.0495995,0.22371891,2.5711787,1.0068668,0.9726373,0.23649879,0.5280188,2.6319423,0.62568194,0.16352864,3.1646175,0.37490195,0.51662534,2.4784403,0.9597496,0.4430899,2.630515,0.15925768,0.91634405,0.5318396,MDD
2.618951,0.14087431,-0.12622747,0.17009154,2.5429587,1.0972509,0.969166,0.3635509,0.43807825,2.6009698,0.50732404,0.21349627,3.2320476,0.4122041,0.5755819,2.5120296,0.99537045,0.61873394,2.636541,0.13594517,0.9727301,0.60267925,MDD
2.641259,0.1924663,0.23605712,0.10247775,2.542244,1.1223205,0.9720993,0.27377453,0.60181695,2.6294787,0.54992324,0.19238032,3.229792,0.519401,0.6035376,2.5459337,0.934002,0.6654113,2.6128469,0.16793947,0.9745509,0.6615891,MDD
2.63668,0.17823626,0.14284115,0.1956304,2.5931818,1.0494015,0.97165906,0.33630842,0.52217805,2.6317518,0.62934,0.22847517,3.0604107,0.5416929,0.5566626,2.5553756,0.97324574,0.5946516,2.6163945,0.17055055,0.9555763,0.55927455,MDD
2.6454802,0.2252069,0.9329273,0.21082816,2.4789824,1.1765194,0.96980673,0.30483866,0.56886095,2.6238346,0.56752455,0.25295544,3.4267135,0.42689675,0.51726687,2.566337,0.95257455,0.5686226,2.6093147,0.14222282,0.9403953,0.5039782,MDD
2.610914,0.20520434,0.024945136,0.27229363,2.6103964,0.9744015,0.9612379,0.33174786,0.45605516,2.6290708,0.4883671,0.15496923,3.0455923,0.44032198,0.5529686,2.5659266,0.94302756,0.61173743,2.589136,0.17456715,0.96111554,0.6037886,MDD
2.6583447,0.23666307,0.32437173,0.16649476,2.567112,1.4099858,0.90864325,0.27261168,0.6620819,2.6279392,0.54007286,0.16984312,3.0336194,0.5263167,0.47711775,2.5826564,0.9133994,0.5344114,2.5692089,0.19666862,0.95295006,0.498554,MDD
2.6284196,0.19547011,0.5893781,0.19447742,2.5558517,1.1557767,0.9418437,0.291134,0.49760163,2.606763,0.5204562,0.23166797,3.2028904,0.4789212,0.42422774,2.6148076,0.9750182,0.56354016,2.6346874,0.14312805,0.97432667,0.5830056,MDD
2.6962872,0.27336457,-0.12650636,0.3072352,2.6904242,-0.29755318,0.9569601,0.22484468,0.6094651,2.699942,0.35721457,0.28133175,3.183274,0.6124461,0.5914453,2.701356,1.0209367,0.4576225,2.701704,0.30686346,1.0064065,0.3417275,MDD
2.6316283,0.1850727,1.3095876,0.2337682,2.5461109,0.6989793,0.93051916,0.3074652,0.6131006,2.5837648,0.6135627,0.23935464,3.5032911,0.52576464,0.5961887,2.609962,0.9755944,0.583684,2.5587137,0.35688254,1.0130142,0.36277992,MDD
2.542322,0.19798844,0.9895894,0.36719906,2.5637329,1.0035573,0.91340137,0.20359842,0.4289774,2.6293156,0.63916045,0.23815225,3.4032388,0.5524594,0.5038591,2.6000276,0.86703235,0.55767775,2.5567892,0.27331755,0.9577668,0.6341156,MDD
2.5883985,0.16396327,1.7589062,0.3520561,2.6097436,0.6012819,0.9127624,0.35551164,0.5359193,2.5775857,0.561196,0.26457167,3.7898712,0.63808423,0.6013481,2.6088543,0.9549824,0.7104925,2.6180742,0.40196455,1.0098287,0.56177604,MDD
2.596802,0.15950647,0.44489074,0.33723855,2.6152542,0.64689857,0.82389617,0.22538123,0.55727327,2.5781822,0.5850043,0.2758797,3.4658947,0.6871371,0.5493918,2.570111,0.92818147,0.7059418,2.5928469,0.32897305,0.96338284,0.42263573,MDD
2.6469553,0.11534126,-0.15142173,0.29286394,2.6157491,0.7950516,0.8607621,0.23268768,0.45205188,2.5978117,0.61477005,0.20193695,2.6990528,0.57307756,0.5340429,2.5632093,0.93211365,0.53741693,2.6748297,0.20998274,1.0127672,0.5350361,MDD
2.634332,0.122439295,0.56691664,0.23997077,2.5644116,0.37483004,0.9572953,0.19311917,0.433454,2.5802321,0.5607614,0.13162118,1.9495139,0.53524613,0.4706036,2.5586562,0.95266163,0.5677562,2.6463122,0.18236347,1.0196912,0.5695219,MDD
2.647654,0.16720325,-0.11966445,0.34922773,2.598665,1.0900548,1.0070362,0.26019928,0.5564568,2.6563532,0.5332003,0.1596807,1.8327866,0.5494172,0.5572685,2.6532063,0.96724194,0.6064398,2.6668894,0.21307774,0.99028647,0.5644049,MDD
2.5799003,0.08744088,0.72029716,0.3143067,2.6077943,1.290964,0.8698355,0.23192134,0.62715644,2.5989165,0.58929396,0.1542305,3.3459916,0.589145,0.69728124,2.5882251,0.8805175,0.5925403,2.4573698,0.15622711,0.9355872,0.5386013,MDD
2.6253812,0.11772795,-0.12367686,0.36809117,2.5577385,1.4513974,0.92545015,0.20283522,0.5651097,2.5564709,0.6146761,0.17193127,2.6548455,0.51784736,0.51969236,2.5977514,0.92733854,0.6150046,2.6532927,0.30732688,0.9898285,0.6169427,MDD
2.5082848,0.1739705,0.927761,0.30854625,2.5810323,1.0209014,0.90476483,0.25783578,0.6294162,2.613117,0.62371063,0.24120077,3.4161785,0.51786894,0.6124749,2.576017,0.9638012,0.57619995,2.6311107,0.31366858,1.0209026,0.5844344,MDD
2.6800153,0.16407311,0.65512025,0.28611955,2.594276,0.14673965,0.8859761,0.29763642,0.50513464,2.6073186,0.5313628,0.11441426,1.2881286,0.53666985,0.60990673,2.6071064,0.916112,0.5161945,2.5827215,0.242656,1.052675,0.5214403,MDD
2.6815925,0.16166604,-0.016517382,0.3341704,2.6452038,1.2196913,0.9573136,0.26541087,0.5380594,2.608765,0.63814735,0.07825054,1.1978946,0.43515226,0.5988099,2.523113,0.89636457,0.6524731,2.502282,0.18155432,0.99960935,0.55836046,MDD
2.6775727,0.19687435,1.2396629,0.31710526,2.5542421,1.00913,0.93229926,0.25552747,0.31802344,2.5918934,0.59263086,0.09893384,2.0633042,0.5801396,0.5630106,2.5596585,0.9307424,0.56714374,2.5210965,0.21355096,1.0400765,0.62697816,MDD
2.582146,0.20410517,0.65648925,0.34603027,2.6042337,1.128442,0.86422396,0.28201023,0.54512787,2.6242402,0.4737874,0.19010682,3.4794471,0.7672662,0.59081477,2.6094131,0.83854073,0.5906437,2.6061168,0.2391595,0.9310881,0.59559774,MDD
2.5593603,0.2915948,0.7113981,0.3975327,2.6036913,1.7083322,0.9252613,0.23203577,0.6134814,2.5828795,0.60979205,0.20954588,2.8812487,0.60566145,0.49717435,2.5521398,0.9286486,0.6059564,2.5759268,0.28293696,1.0112671,0.6099034,MDD
2.6386657,0.14024468,0.37430727,0.30358067,2.5888193,1.0717499,0.81513673,0.21794769,0.4546101,2.5892107,0.5464756,0.17190377,2.3613057,0.40227023,0.5434244,2.5941503,0.8755647,0.5239853,2.5625863,0.2349079,0.96406174,0.4626825,MDD
2.6712542,0.0856621,-0.111635014,0.17863609,2.6684136,-0.10963961,0.867227,0.2966387,0.5112514,2.6295624,0.63585454,0.06736603,1.1226263,0.22067685,0.45884305,2.5913515,0.8995254,0.53242487,2.6855452,0.13168103,0.9775224,0.4919406,MDD
2.666773,0.1419433,0.21499589,0.28087944,2.6455615,0.68344605,0.9221348,0.28744245,0.52914673,2.6522486,0.32942462,0.086712606,1.1042182,0.44157186,0.6101612,2.548555,0.9686547,0.5925906,2.4129667,0.20527565,0.9322672,0.5237227,MDD
2.6233737,0.12212799,0.0026458951,0.21499455,2.6024501,1.0742893,0.9627676,0.22945036,0.48469007,2.6355698,0.40617934,0.16979717,2.9211893,0.40127075,0.56172097,2.5071325,0.96316594,0.6056375,2.6328387,0.17864092,1.014613,0.5958216,MDD
2.6645634,0.16216442,-0.006101056,0.12802182,2.6714616,-0.027117206,0.9288759,0.15661666,0.5512798,2.6316059,0.20158349,0.058344953,0.71100616,0.11927932,0.35793936,2.6696322,0.9531315,0.5290541,2.6834395,0.11048029,0.90656805,0.5057194,MDD
2.6690195,0.13209274,-0.073750354,0.13924193,2.6744652,-0.04293218,0.8832522,0.21797252,0.53206486,2.6590915,0.2763169,0.055451185,1.0116742,0.2784509,0.5063889,2.665196,0.89986664,0.6456233,2.6771233,0.15821727,0.9614899,0.59363437,MDD
2.6026354,0.05752415,-0.12947783,0.1795957,2.6508105,0.46006373,0.9292756,0.17102338,0.5238221,2.6351268,0.50811195,0.15779452,2.266769,0.54520595,0.52281725,2.6549418,0.9363345,0.5291634,2.6548038,0.1847583,0.9132446,0.58538336,MDD
2.6102648,0.13856004,1.0099008,0.21788076,2.6243973,0.55473614,0.90512335,0.23028417,0.48059678,2.5971735,0.5507662,0.22070895,3.3961642,0.48242894,0.56197476,2.6788228,0.9789142,0.5904045,2.6128278,0.22478665,1.0242609,0.5919925,MDD
2.6360526,0.15696819,0.32408494,0.18822905,2.5334177,1.328603,0.8942844,0.2721201,0.5138405,2.643049,0.47106335,0.18675734,3.1663198,0.6086428,0.6253718,2.539941,0.946852,0.5263046,2.4827352,0.25306654,1.0346414,0.5674014,MDD
2.6708574,0.078731865,0.1167818,0.18144184,2.6713552,0.10907816,0.93363243,0.20773366,0.47328424,2.6712496,0.40684023,0.046995018,0.48099926,0.115524694,0.28781718,2.6308448,0.952348,0.4278064,2.6785364,0.07441328,0.97259814,0.4789748,MDD
2.6671524,0.13320589,-0.14799975,0.21071151,2.6422408,0.92141294,0.9698223,0.30725604,0.48409146,2.6538765,0.35531273,0.09457277,2.3172178,0.45588544,0.4833526,2.6399856,0.9526807,0.57350403,2.6850145,0.13151748,0.9739896,0.5650367,MDD
2.6525664,0.09359573,0.40439123,0.16681783,2.6696825,0.29874676,0.8911583,0.18801495,0.3531047,2.686646,0.24531299,0.0846942,1.3234904,0.1901621,0.4116462,2.660246,0.9373859,0.47060704,2.6754038,0.14799619,0.977513,0.58782053,MDD
2.6800518,0.13761683,-0.24957629,0.2346064,2.6755066,0.016925255,0.9049772,0.22488815,0.52535135,2.6596792,0.23641792,0.16084099,1.5240183,0.27115384,0.44816965,2.6365232,0.8679074,0.5816069,2.672181,0.21831414,0.97601247,0.48276526,MDD
2.664486,0.047342703,-0.07999914,0.14483711,2.6658509,-0.14756215,0.8679937,0.13883093,0.2253339,2.6754248,0.26242134,0.02838771,0.62926275,0.12366492,0.20964846,2.6766078,0.86965036,0.50409603,2.6546128,0.06556288,0.97198117,0.38856798,MDD
2.6282334,0.1666783,-0.37616244,0.084586106,2.6300251,-0.17357726,0.91815686,0.21725772,0.4758238,2.648522,0.3872855,0.23714517,2.8019092,0.51873946,0.6398722,2.6665523,0.94624263,0.45047098,2.5312955,0.19106114,0.98726267,0.44458702,MDD
2.6566722,0.1714101,1.3035897,0.24284181,2.6198492,0.08543539,0.8308439,0.27286372,0.4896147,2.6061094,0.5725616,0.2433228,3.2283316,0.59864867,0.47354606,2.4951286,0.87794214,0.56258297,2.6352623,0.23798144,1.0122203,0.54893994,MDD
2.553547,0.20429558,0.11306655,0.1879534,2.5491807,0.83093524,0.83269626,0.2690608,0.5711485,2.6206703,0.50629115,0.18387751,3.06653,0.51588875,0.59609467,2.5789895,0.9727695,0.6393078,2.5490162,0.32737792,1.0046047,0.5873076,MDD
2.5574427,0.21312886,0.9023623,0.3036992,2.6261714,1.4280742,0.8556151,0.25762203,0.62235165,2.553693,0.6106448,0.1660375,1.7683537,0.5211402,0.6003463,2.6125,0.82693386,0.5634834,2.581706,0.3044958,0.96036106,0.5600778,MDD
2.6731567,0.18410446,0.50094277,0.27137375,2.540756,1.2411904,0.8949986,0.28239512,0.45538214,2.6732056,0.530671,0.22755276,3.429628,0.6462831,0.688455,2.6342347,0.9484355,0.5283648,2.5696301,0.32734817,1.0157766,0.64123,MDD
2.6682944,0.16513012,1.0960214,0.18495852,2.5636208,1.472366,0.8772952,0.34031585,0.6135725,2.6750271,0.538984,0.2076055,3.5937116,0.5158114,0.6087045,2.5978985,0.9306159,0.53907615,2.5389452,0.24451509,0.9650369,0.6278317,MDD
2.55754,0.1729261,0.53276813,0.18495944,2.6043344,0.8058704,0.8021619,0.30848902,0.5184222,2.5676365,0.48117012,0.13732505,2.4334912,0.59401876,0.6040875,2.592709,0.813019,0.5111407,2.53646,0.27957147,0.96637696,0.43940812,MDD
2.6447794,0.14476193,0.5135955,0.29090336,2.572908,0.8673486,0.88481665,0.22664143,0.55317205,2.6452982,0.60294324,0.21701376,2.9890208,0.6491008,0.66595334,2.4763727,0.9561831,0.52817225,2.6544664,0.27407703,0.9855073,0.5820264,MDD
2.670929,0.08803196,0.4700621,0.23912266,2.6039188,1.4331336,0.8109364,0.2649054,0.556301,2.6277583,0.47111627,0.20759383,3.2135806,0.5538996,0.46061757,2.573441,0.8784903,0.6074069,2.686841,0.17963748,0.96166193,0.59981453,MDD
